CU2303 沪铜2303 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    持仓量	    结算价
2022-03-16,71260,71500,71260,71500,11,8,71410
2022-03-17,71930,72120,71930,72120,3,10,72040
2022-03-18,72200,72700,72200,72700,20,27,72630
2022-03-21,72350,72350,72350,72350,1,28,72350
2022-03-23,72980,72980,72330,72900,8,30,72720
2022-03-24,73020,73430,73020,73400,11,30,73290
2022-03-25,73450,73510,73250,73250,5,31,73350
2022-03-28,72860,72860,72600,72790,4,34,72730
2022-03-29,72930,73350,72930,73110,6,34,73140
2022-03-30,72520,73880,72520,73880,5,36,73180
2022-03-31,73200,73200,73200,73200,1,35,73200
2022-04-01,73160,73160,72850,72850,4,35,72990
2022-04-06,73490,73490,73350,73360,3,38,73400
2022-04-07,73560,73560,73250,73250,91,112,73350
2022-04-08,73110,73350,73000,73350,17,117,73230
2022-04-11,73200,73200,73090,73090,2,118,73140
2022-04-12,72980,73020,72760,73020,17,126,72940
2022-04-13,73060,73750,73010,73500,51,151,73410
2022-04-14,73500,73590,73210,73540,17,154,73430
2022-04-15,73300,74280,73300,74210,29,176,73700
2022-04-18,73990,74330,73940,74070,6,179,74150
2022-04-19,74370,74640,74360,74370,27,191,74440
2022-04-20,73910,74100,73900,74010,18,198,74020
2022-04-21,73990,74100,73980,74100,21,216,74050
2022-04-22,74520,74520,74470,74480,3,216,74490
2022-04-25,73580,73580,73000,73010,77,241,73310
2022-04-26,72740,73090,72120,72890,125,319,72850
2022-04-27,72920,73000,72470,72970,52,361,72750
2022-04-28,72510,72700,72510,72700,2,363,72600
2022-04-29,72560,73150,72430,72990,11,368,72780
2022-05-05,71320,72550,71320,72200,44,384,72410
2022-05-06,71880,71880,71490,71670,66,420,71620
2022-05-09,71040,71200,70800,70800,45,447,71030
2022-05-10,70260,71140,70200,70930,67,474,70930
2022-05-11,70550,70990,70550,70840,32,493,70890
2022-05-12,70710,71100,70290,70400,23,508,70690
2022-05-13,69750,70070,69450,70050,113,538,69760
2022-05-16,69850,70410,69850,70410,11,538,70060
2022-05-17,70900,71010,70740,70980,10,542,70900
2022-05-18,71220,71220,70580,70600,33,555,70920
2022-05-19,70490,70570,70350,70490,12,557,70440
2022-05-20,70840,71080,70840,70890,5,558,70910
2022-05-23,71200,71200,70890,71030,18,562,70980
2022-05-24,71230,71230,70860,70930,15,560,71010
2022-05-25,70930,70930,70710,70800,207,759,70920
2022-05-26,70330,70330,70330,70330,1,759,70330
2022-05-27,70820,71230,70820,71230,10,759,71070
2022-05-30,71030,71200,71030,71130,8,760,71140
2022-05-31,71210,71340,71210,71330,9,758,71300
2022-06-01,71080,71080,70540,70540,2,758,70810
2022-06-02,70920,71240,70920,71240,4,756,71100
2022-06-06,71750,71750,71750,71750,4,756,71750
2022-06-07,71710,71710,71710,71710,1,757,71710
2022-06-08,71710,72000,71450,72000,1115,1464,71710
2022-06-09,70000,72240,70000,72100,37,1489,72040
2022-06-10,71800,72030,71770,71870,41,1483,71920
2022-06-13,71430,71430,70890,71000,32,1484,70960
2022-06-14,70720,70920,70660,70920,23,1484,70770
2022-06-15,70780,70780,70300,70450,31,1486,70380
2022-06-16,70180,70570,70000,70000,18,1491,70320
2022-06-17,69220,69290,68790,69180,47,1516,69130
2022-06-20,68850,68850,67530,67540,131,1596,67870
2022-06-21,67220,67940,67070,67500,36,1590,67400
2022-06-22,67890,68160,66360,66360,26,1597,67480
2022-06-23,66000,66430,64910,65800,408,1928,65740
2022-06-24,65000,65330,62970,62970,698,2573,63790
2022-06-27,64000,64280,61650,63620,525,2418,63910
2022-06-28,63620,64680,63360,64680,1122,1708,63670
2022-06-29,64680,64680,63040,63390,387,2053,64490
2022-06-30,63460,64230,63450,63600,84,2108,63720
2022-07-01,63140,63140,61440,61500,176,2159,62210
2022-07-04,60970,61420,60400,60400,212,2092,60960
2022-07-05,60920,61150,59960,59990,75,2114,60700
2022-07-06,59570,59570,55000,57710,306,2164,57720
2022-07-07,58770,59190,57100,58700,347,2338,57870
2022-07-08,60300,60300,58600,58600,259,2511,59790
2022-07-11,59220,59240,57720,58000,49,2513,58370
2022-07-12,58240,58610,57030,57030,36,2512,57790
2022-07-13,56500,56630,55280,55850,102,2526,55910
2022-07-14,55290,56080,54580,55250,143,2582,55350
2022-07-15,55290,55310,53300,53300,216,2634,54380
2022-07-18,53340,56000,53340,55930,108,2579,55130
2022-07-19,56730,56890,55380,55530,120,2483,55910
2022-07-20,55530,56780,55010,56320,1571,3658,55820
2022-07-21,56320,56830,55670,56050,1539,5169,56310
2022-07-22,55930,56480,55360,56420,1932,7056,55940
2022-07-25,56750,57290,56310,56570,94,7094,56690
2022-07-26,57090,58440,56920,58370,119,7104,57610
2022-07-27,58170,58180,57300,57770,656,7650,57770
